id,description,anger,fear,surprise,sadness,joy,disgust,envy,jealousy,other
1.16676368343699E+018,@KPKuhn @christianbangel Dass angeblich „Juden ins Gas“ gerufen worden sein soll. Hätten Sie dafür einen Beleg? Danke.,,,,,,,,,
1.16642653476218E+018,"""Macht die Gaskammern wieder an! ... Zeckenpack! ... Ihr Juden!"" - aus dem Clip #Wurzen #wurzen2708 // zur Info: #Herne #her2708 https://t.co/3EFpdhdZhr",,,,,,,,,
1.16540870510764E+018,"Auf einem #AfD-Parteitag hatte er die AfD mit den im ""3. Reich"" verfolgten Juden gleichgesetzt - verurteilt wegen Volksverhetzung.\n\nhttps://t.co/SiXyooBxIO",,,,,,,,,
1.16427347817604E+018,"»Berlin-Monitor« zeigt: Juden, Muslime, Arbeitslose und Frauen am häufigsten von Ausgrenzung betroffen\n #nachrichten\n https://t.co/D5Z72u7GTO",,,,,,,,,
1.16408136392398E+018,@AlexE1789 In vielen Ländern dürfen Juden nicht einreisen=Muslim Ban oder wie mind. 1 muslim. Fluglinie: keine Israeli dürfen mitfliegen.,,,,,,,,,
1.16370204743635E+018,"Auch die letzten Masken fallen: Lieber beschimpfen AfD-Vertreter Juden in Deutschland als „peinlich“, als den wachsenden Einfluss von Rechtsextremisten in den eigenen Reihen zu bekämpfen. Offensichtlich ist man damit einverstanden. https://t.co/mcADkgydpK",,,,,,,,,
1.16355661623667E+018,"Palästinensische Städte &amp; Dörfer sind “judenfreie” Zonen. Es leben KEINE Juden in Gaza oder Ramallah.\nJetzt sollen auch noch Schwule, Lesben und Transvestiten verbannt werden.\nWarum existiert keine “Palästinenser-Kritik”?\n\nhttps://t.co/QYVZ1Fh94l",,,,,,,,,
1.1632166985368E+018,Muslim: Christen und Juden liegen falsch.\n\nChrist: Muslime und Juden liegen falsch.\n\nJude: Christen und Muslime liegen falsch.\n\nAtheist: Ihr habt alle recht!,,,,,,,,,
1.16299518178993E+018,"""Immer mehr ins Völkische"": Zentralrat der Juden warnt vor AfD https://t.co/bSTaK0yvMq https://t.co/gPiwN92Bx6",,,,,,,,,
1.16291935048504E+018,Heißt das dann unter anderem auch “Juden raus”? Ok. https://t.co/KywTBLNsxj,,,,,,,,,
1.16275531249715E+018,@Sufiness @BMakuch @Ikelaru @MackLamoureux @VICE @IfNotNowOrg @NeverAgainActn TRUMP: “Achtung Juden!” https://t.co/Lc4BLKLDcb,,,,,,,,,
1.16232875722871E+018,"In arabische/muslimische Länder dürfen keine Juden.\n\nObwohl Juden dort lange vor dem Islam lebten, wurden alle vertrieben.\n\nIn der Demokratie #Israel dagegen leben alle. Alle besser als in den umgebenden Diktaturen.\n\nAber nur #Israel wird kritisiert.\n\nUnfassbarer #Antisemitismus.",,,,,,,,,
1.16229124800845E+018,"Ich bin Muslima und ich hasse nicht Juden, sondern die BILD und weiße, rassistische Männers wie Julian Reichelt. https://t.co/EDStUKxdB7",,,,,,,,,
1.16212134890415E+018,"Mich beschäftigt das Thema von gestern noch immer. Juden*jüdinnen sind überall auf der Welt eine marginalisierte Gruppe. Selbst in Israel. Antisemitismus ist nicht besiegt, nur weil in einigen Ländern jüdische Menschen relativ sorgenfrei leben konnten.",,,,,,,,,
1.16208365259716E+018,Wir erleben zur Zeit viele Nachrichten von Attacken gegen Juden.\n\nDiese Nachricht ist jedoch anders:\n\nMuslime und Juden treffen sich beim gemeinsamen Fußballspiel — gemeinsam gegen #Rassismus und #Antisemitismus.\n\nhttps://t.co/BpcQpZKl4q,,,,,,,,,
1.16198356815707E+018,"""Juden raus"" ist so 1933, heute sagt man ""Wer sich an #Schweinefleisch stört, soll sich ein anderes Land suchen."" #antisemitismus #islamophobie #noafd #FCKNZS https://t.co/xtQSafHSSg",,,,,,,,,
1.1606328927683E+018,Flüchtlinge: Zentralrat der Juden warnt vor arabischem Antisemitismus https://t.co/UgZ1LlvXKa “Nach seinem Redebeitrag in der Kanzleramtsrunde herrschte nach Angaben von Teilnehmern „betretene Stille“.“ Nach all dem Totschweigen und der Manipulation von Statistiken nun das.,,,,,,,,,
1.16059335088345E+018,"Links wie man 1) schlechten Journalismus, 2) Täter-Opfer-Umkehr und 3) Stimmung gegen Juden macht.\nRechts - wie man es RICHTIG macht.\n@DLF @JuedischeOnline https://t.co/F3EY93Trn0",,,,,,,,,
1.15997015918193E+018,"Der #AfD-Schutzpatron, Graf v. Stauffenberg, äußerte sich abschätzig über Juden und sogenannte Mischvölker und sprach sich gegen das Prinzip der Egalität aus. Erst als er seine Pfründe davon schwimmen sah, stellte er sich gegen Hitler. Er war ein Opportunist und Anti-Demokrat.",,,,,,,,,
1.15886950416593E+018,"@AReusz @Egopusher1 @Einzelfallinfos Dass Juden ihre eigenen Friedhöfe schänden oder sowas, lol",,,,,,,,,
1.1587250573651E+018,"Spänle, CSU: „Wir müssen deutlich machen, dass wir das Angehen von Jüdinnen und Juden bei uns nicht dulden.“ \nhttps://t.co/SWeCfknm9L",,,,,,,,,
1.15773663987313E+018,"Yehuda Teichtal: ""Heute trifft es die Juden, morgen vielleicht schon dich. Diese Attacke war an alle Menschen gerichtet, die... https://t.co/O7vA68VlPx",,,,,,,,,
1.15766630515736E+018,"@reitschuster ""Kauft nicht bei Sachsen (Juden)""... Hatten wir das nicht schon mal? Steht die Antifa, SA im neuen Gewand, schon bereit um anders Denkende zu Denunzieren, Verleumden, Verprügeln oder Schlimmeres?",,,,,,,,,
1.15723999173664E+018,++ Den neuen Hass auf Juden besiegt man nicht mit schönen Worten ++\nPolitik beginnt mit dem Benennen der Wirklichkeit.\nDie #AfD fordert: Handelt endlich gegen muslimischen #Antisemitismus!\nhttps://t.co/7j4fVcaBY5 https://t.co/RoFQQBR9mq,,,,,,,,,
1.15681102306998E+018,"»Nachfahren von Juden, die vor dem Nazi-Terror flüchten mussten, wird die deutsche Staatsbürgerschaft verweigert. Der Literaturwissenschaftler Nicholas Courtman sieht darin eine Fortführung des NS-Unrechts.«\n\nhttps://t.co/FdM2EUJxTs",,,,,,,,,
1.15659129623829E+018,"Der Rechtsstaat erodiert, wenn Bürgern nicht mehr darauf vertrauen können, dass der Staat sie schützt. Frauen, Juden und Homosexuelle im öffentl. Raum. Alle vor Messer-, Säure- oder eben Attacken am Bahnhof.\nDaher fordern wir Diskussion und Prävention!\nhttps://t.co/SJML5wiTXZ",,,,,,,,,
1.15610716489486E+018,"@JanazJoseph Ich kenne auch Juden die Bacon essen und Moslems die gerne Alkohol trinken, keiner von denen wurde vom Blitz erschlagen. Aber wie gesagt, wer nicht will muss nicht... aber so nicht wollen das auch die anderen nicht dürfen, das geht halt zuweit.",,,,,,,,,
1.15575387366926E+018,"Grüne wollen Lücke im Staatsangehörigkeitsrecht schließen: Heimkehr-Recht für verfolgte Juden https://t.co/oVO7EDjcLO Sie wurden nach Interpretation der Behörden nicht ausgebürgert, sondern haben ihre… https://t.co/OWbDYayEr7 https://t.co/TOqxQxKSz1",,,,,,,,,
1.15559910175458E+018,"Heute vor 79 Jahren begann Chiune Sugihara damit, Juden in Massen Visas auszustellen und sie somit zu retten. Dafür wird der japanische Diplomat heute mit einem sehr schönen Google Doodle geehrt. https://t.co/KKSGtuqyth https://t.co/SfX0bviA4A",,,,,,,,,
1.15485030982453E+018,"@Junge_Freiheit Juden und Muslime lebt Eure Religion nicht so excessiv aus mit Kppa und Burka, dann werdet ihr auch akzeptiert",,,,,,,,,
1.15444472526248E+018,"Der Zentralrat der Juden hat soeben die etablierten Parteien vor den Wahlen in Ostdeutschland dazu aufgerufen, die AfD „politisch zu isolieren“: „Es geht darum, sich von Positionen der AfD ganz deutlich zu distanzieren und die AfD politisch zu isolieren.""",,,,,,,,,
1.15416769358041E+018,"Liebe @SawsanChebli \nWir Juden haben gelernt, dass “Opfer spielen” uns nicht weiter bringt. Es wäre an der Zeit, dass auch ihr Palästinenser aus eurer fake Opferrolle schlüpft und euch um die Entwicklung einer friedlichen palästinensischen Gesellschaft kümmert, in Nahost &amp; Berlin",,,,,,,,,
1.15404938160088E+018,"Teilnehmer nach Antidiskriminierungskurs: ""Nach zwei Modulen habe ich es zunächst mit Juden, dann mit Schwulen zu tun bekommen. Was kommt zum Schluss? Behinderte und N*? Ich möchte das nächste Mal beim neutralen Team bestehend aus Mann &amp; Frau teilnehmen.""\nhttps://t.co/u7M0DnLFj3",,,,,,,,,
1.15401332473402E+018,"Gegenüber Juden findet sich diese Art der Ausgrenzung schon im Mittelalter (""Judensau"").\n\nIch hab so die Schnauze voll. Schnitzelleitkultur. Es ist nur widerlicher Rassismus.",,,,,,,,,
1.15228359879759E+018,"„Es gibt überall Juden“, rief Hammad. „Wir müssen jeden Juden auf der Erde angreifen! Wir müssen sie mit Allahs Hilfe abschlachten und töten“, sagte er und appellierte dabei an die „sieben Millionen Palästinenser im Ausland“. https://t.co/omaWyFziIJ",,,,,,,,,
1.15191068657604E+018,Der Rassist und sein Pack. Erinnert an längst vergangene Zeiten auch in unserem Land. Damals waren es die Juden und der Redner hieß mit Vornamen Joseph...😰 https://t.co/GNvuY3WOMe,,,,,,,,,
1.15111501577418E+018,Die @DerSPIEGEL-Antwort an den Zentralrat der Juden und andere Kritiker hält @JTrittin für »vernichtend« https://t.co/Kz604zSj9O,,,,,,,,,
1.1510547327373E+018,"Es gibt gute und böse NGO's. Guten und schlechten Boykott. Und der Spiegel legt fest, wer gut und wer böse ist. Juden und Israel sind natürlich ganz böse. Himmelherrgotthilf. #istandwithisrael \n\nhttps://t.co/vyhhPld8yC",,,,,,,,,
1.15047894110013E+018,"2019.\n\nDass deutsche Politiker und Medien wie der #Spiegel wieder sagen, dass Juden die deutsche Politik steuern würden, stört kaum jemanden.\n\nNein, die Kritik an eben diesen Medien und Politikern sei ""rechtsextrem"".\n\nUnfassbare Begriffsumkehrung und Rückkehr des #Antisemitismus.",,,,,,,,,
1.15038235978462E+018,#Amazon will nach scharfer Kritik des Zentralrats der Juden die Entfernung antisemitischer Artikel aus seinem Sortiment prüfen. https://t.co/z5N0dNo8PG,,,,,,,,,
1.15006475660003E+018,"2 Möglickeiten:1.Der Spiegel wird von Hitlerdirekt aus der Hölle diktiert,wenn es um Israel bzw Juden geht- 2.Da haben die Kinder der israel-hassenden  68er einen Job gefunden. Ganz wichtig bei beiden Möglichkeiten wird am Holocaust-Gedenktag ein ""Nie wieder!-Schildchen gepostet https://t.co/kQ8xW21EJY",,,,,,,,,
1.15000336887157E+018,1/ x Russlanddeutsche in der AfD und Juden in der AfD. \n\nGibt es eine Schnittmenge?\n\nDie eindeutige Antwort darauf lautet: Ja\n\nThread wird heute und morgen laufend ergänzt.\n\n#NoAfD #JAfD #AfDrus,,,,,,,,,
1.14942357799485E+018,Ich bin Türke\nIch bin studierter\nIch bin erfolgreich selbstständig\nIch hasse keine Kurden\nIch hasse keine Juden\nIch hasse keine Christen\nIch hasse keine Minderheiten\nIch hasse Populismus\nIch hasse die AfD\nIch hasse Terrorismus\nIch hasse Hetze und Spaltung\n\nIch bin Erdoganwähler,,,,,,,,,
1.14920692583547E+018,Da weiss man wie es dem Juden in Deutschland ging. Importierte Glaubensrasisten. https://t.co/or6m94yX3O,,,,,,,,,
1.14869825721799E+018,Deutliche Ansage aus Israel: Auch „Juden in der AfD“ in Israel offiziell unerwünscht!  \n\nBilder https://t.co/qeLgJ9gIQ0 https://t.co/o7YlMdvexM,,,,,,,,,
1.14704027098012E+018,"Demonstranten äthiopischer Juden gegen Rassismus in Israel rufen: Alah u Akbar, Palästina ist frei https://t.co/MllBtvV5g3",,,,,,,,,
1.14634352608883E+018,"Et wird ernst – soeben die Masterarbeit angemeldet. Hallo #Endspurt, ich komme! Titel: „Juden, Polen, Schlesier? Museale Konstruktion von Identität am Beispiel des jüdischen Lebens in Oberschlesien“ @publicHistoryBO",,,,,,,,,
1.14573261970079E+018,"Deutschland, 1930. @hartaberfair veranstaltet eine Diskussionsrunde zum Thema ""Juden - Tod des Volkskörpers?"" Als Vertreter der größten Oppositionspartei und ausgewiesener Experte wird Herr Dr. J. Goebbels begrüßt. https://t.co/ehygziQV6e",,,,,,,,,
1.14563060304123E+018,Auch moralischer Überflieger wer Juden und Jüdinnen versteckt hatte...\n\nhttps://t.co/fXECZYLJPP,,,,,,,,,
1.14537472195498E+018,Der Mythos vom Rechtsradikalismus als primäre Bedrohung von Juden https://t.co/f4KdV5d6lH,,,,,,,,,
1.14536794145992E+018,"#Maassen Herr @HGMaassen, Mein Großonkel brachte Juden über die Grenze in Sicherheit. Sein Sohn schloss sich Hitler an. Familiengeschichte ist kein Garant für moralische Größe. Sie können sich wahrlich nicht herausreden. https://t.co/xDtnHP7lsd",,,,,,,,,
1.14529501340603E+018,Mein akademischer Artikel über die religiöse Minderheiten: Das kulturelle Leben der ägyptischen Juden in der Diaspora. \nhttps://t.co/e83jBoNarX,,,,,,,,,
1.14527311619469E+018,"Haben die Leute, die damals Juden und Jüdinnen versteckt haben, eigentlich gegen geltende Gesetze verstoßen, @sebastiankurz?\n#freeCarolaRackete",,,,,,,,,
1.14499188687001E+018,"@StettlerRoger @cedricwermuth Ah ja, stimmt, ich habe ganz vergessen, dass die NSDAP alle Juden und Zigeuner gleich sozial behandelte und alle unabhängig ihres Geschlechts, ihres Alters und ihrer sozialen Stellung gleichermaßen umbrachte! Sind Sie auch ein Nazi, dass Sie solchen Unsinn verbreiten? ...",,,,,,,,,
1.14327571020904E+018,"Deutsche haben kein Problem mit 200000 Juden, sondern mit überengagierten Antisemitismusbeauftragten, die Antisemitismus konstruieren wo es gar keinen gibt wie z, B. beim Verwenden des Buchstabieralphabets.",,,,,,,,,
1.14202497964467E+018,"@merdeux_ @dabbelu @MDRAktuell Hier wird eindeutig das konspirative Bild des reichen „Juden“ inszeniert, der dem, dank Bias, der Integration seiner Weltidee widersprechender Phänomene in sein Denken, hier Fall Lübcke, nicht mächtigen Individuum als Projektionsfläche und allbegründendem Erklärungsmotiv dient.",,,,,,,,,
1.14198426974261E+018,"Gingen niederländische Juden ""wie Lämmer in die Gaskammern"" ?         #Auschwitz #DeTelegraaf #Deportation #Konzentrationslager #Niederlande https://t.co/7qvr9COEtC https://t.co/iYYFUn6BIO",,,,,,,,,
1.1419619686156E+018,Lesenswert: Judentum und Juden wurden in den Augen der Kritiker des @jmberlin thematisch immer mehr an den Rand geschoben und gerieten zu Unterkategorien in einem überwiegend von Buzzwords dominierten Diskurs. #Museum #Berlin\nVia @JuedischeOnline\nhttps://t.co/xxuYeCCbxD,,,,,,,,,
1.14194964200082E+018,"@HollsteinM @Junge_Freiheit @petertauber Adi hat auch nie davon gesprochen die Juden zu ""ermorden"".\nDer hat nur 'Fragen endgelöst'.\n\nDas selektive hyper-wörtlich nehmen - das man auch beim Trump-Bashing beobachten kann - zeigt die Verlogenheit unserer Pseudo-Journis.\n\nUnsere 4. Gewalt besteht nur aus Versagern.",,,,,,,,,
1.14160291313717E+018,@CarolineLeutwil @PSPresseschau und dann erst schweizer juden bzw jüdische schweizer!,,,,,,,,,
1.14142576502581E+018,"#syria #golan #TrumpHeights #druze Top-aktuell bei@YourmediaAgency ""Golan, neues Kampfgebiet zwischen Juden und Arabern"". Recherche vor Ort. Was und wer steckt hinter Trump Heights? Es geht um Geld und Macht. Drusen werden geopfert. https://t.co/w3kxZ8JK3E https://t.co/wN2xZJyLvb",,,,,,,,,
1.1414041727656E+018,"Achtung , juden https://t.co/RQJeiu3saE",,,,,,,,,
1.14131452033543E+018,Ich sags allen ins Gesicht\nSo wie jeder der in der Nazizeit Hass schürte gegen Juden\nmoralisch mitverantwortlich ist für die Gaskammern von Auschwitz\nträgt jeder der Hass verbreitet gegen Ausländer + flüchtlingsfreundliche Politiker\nMitverantwortung für die rechtsextremen Morde https://t.co/9wxeMN7MMt,,,,,,,,,
1.14124473675957E+018,Holland verbietet Schächten: Juden und Muslime empört https://t.co/SXyspG1K5o,,,,,,,,,
1.13940007518287E+018,"Nazis trainieren Kampfsport ausgerechnet auf dem Gelände eines ehemaligen Konzentrationslagers, wo Juden zu Zwangsarbeit verpflichtet wurden. Ein linkes Bündnis setzt sich für die Schließung des rechten Studios ein. #nonazis. https://t.co/hX560kM60T",,,,,,,,,
1.13877971999279E+018,"„Einmal wird dieser schreckliche Krieg doch aufhören, einmal werden wir auch wieder Menschen und nicht allein Juden sein."" #AnneFrank wäre heute 90 Jahre alt geworden. https://t.co/lnjex6sGOV",,,,,,,,,
1.1371420019615E+018,"Die Verfolgung und Ermordung der europäischen Juden durch das nationalsozialistische Deutschland 1933-1945\nhttps://t.co/f8BuM7UJBQ\nErschütternd und Schrecklich :(  \nTrotzdem möchte ich es empfehlen, da es sehr authentisch ist.",,,,,,,,,
1.1367061372047E+018,"Während sich der US Botschafter @RichardGrenell für Juden und #Israel einsetzt, klüngelt der deutsche Botschafter mit einer iranischen Kriminellen... \nGrenell lebt die „Deutsche Staatsräson“, das AA tritt sie mit Füßen...@AuswaertigesAmt https://t.co/SPV7snDwAL",,,,,,,,,
1.13667503963238E+018,"@SawsanChebli Der Rassismus von Muslimen gegenüber  uns jnd Juden wird auch nicht ernstgenommen!Was wollt ihr eigentlich  alle hier, wenn ihr euch dauernd rassistisch belästigt fühlt??",,,,,,,,,
1.13616978410463E+018,"""Rommels Weg hätte quer durch Palästina geführt, dort wohnten 400.000 Juden, und die „Einsatzgruppe Afrika“ der Sicherheitspolizei und des SD war bereits aufgestellt.(...) Nicht auszudenken, was geschehen wäre, wenn Rommel vor 70 Jahren gewonnen hätte.""\nhttps://t.co/88vBZSpckY https://t.co/FDXC6Ehvuj",,,,,,,,,
1.13552391287865E+018,"Stummfilm ""Die Stadt ohne Juden"": Die vom Filmarchiv Austria restaurierte Fassung des österreichischen Stummfilms hat TV-Premiere, https://t.co/dLQQfkcAzI",,,,,,,,,
1.1354104867475E+018,Polizei verhindert muslimischen Angriff auf Juden bei AfD-Veranstaltung https://t.co/Ul3MGqNWMi via @YouTube,,,,,,,,,
1.13535556107001E+018,„In  Deutschland darf  man nicht  ungestraft  gegen Juden hetzen. Man  darf  aber  ungestraft  gegen Muslime  hetzen.“\n#NichtOhneMeinKopftuch,,,,,,,,,
1.1353451571241E+018,Ein Kopftuchverbot wird nicht bei den Muslimen halt machen: wo sind die Juden in diesem Land? Wo bleiben die Nonnen in diesem Land. #NichtOhneMeinKopftuch ist ein Aufstand gegen die Uniformierung der Gesellschaft ✊🏻,,,,,,,,,
1.13532486675902E+018,@vonBeutelratte @Lion_Aryeh Aber auch Juden.,,,,,,,,,
1.13531257238996E+018,"„In Deutschland darf man nicht ungestraft gegen Juden hetzen. Man darf aber ungestraft gegen Muslime hetzen.“\n\n(Wolfgang Benz, Deutscher Historiker)\n#NichtohneMeinKopftuch",,,,,,,,,
1.13530445207905E+018,"#NichtOhneMeinKopftuch\n„In Deutschland darf man nicht ungestraft gegen Juden hetzen. Man darf aber ungestraft gegen Muslime hetzen.“\n\n(Wolfgang Benz, Deutscher Historiker)",,,,,,,,,
1.13528995798213E+018,@GottinBerlin + Bund mit den Juden.\nDie Rolle der Juden in der christlichen Heilsgeschichte. https://t.co/ZHAEtVJqlp,,,,,,,,,
1.13525760981099E+018,#NichtOhneMeinKopftuch früher waren's die Juden. Und heute wollen sie uns an ihre Stelle Rücken. Aber wir setzen ein Zeichen. Heute! Und Deutschland merkt wie stark der Löwe doch ist. Alhamdulillah. Keine Chance dem Assimilationsdruck.,,,,,,,,,
1.13523527768814E+018,Sind wir die Juden von heute ?\n\n-Kippa erlaubt \n-Patka erlaubt\n-Kopftuch verboten\n\nWir lassen das nicht mit uns machen!\n\n#NichtohnemeinKopftuch https://t.co/SCepMxVtL0,,,,,,,,,
1.13522895472024E+018,Bei den\nHindus nennen sie es: Tradition \nBei den\nJuden nennen sie es: Tradition \nBei den\nChristen nennen sie es: Tradition \nBei den\nMuslimen nennen sie es: \nUnterdrückung \nWenn wollt ihr für Dumm verkaufen?\n#NichtOhneMeinKopftuch,,,,,,,,,
1.13522825348301E+018,"Heuchelei wie es im Buche steht. Deutliche Islamfeindlichkeit. Juden Kippa erlaubt. Kopftuch verboten. Wenn sie putzen ist es kein Problem, aber wenn sie Denken ist es gefährlich.  #NichtOhneMeinKopftuch",,,,,,,,,
1.13522780511612E+018,Erst die Juden und nun die Muslime. Armes Deutschland #NichtOhneMeinKopftuch,,,,,,,,,
1.135225507468E+018,nen sie es: Tradition\nBei den\nJuden nennen sie es: Tradition\nBei den\nChristen nennen sie es: Tradition\nBei den\nMuslimen nennen sie es: Unterdrückung #NichtOhneMeinKopftuch,,,,,,,,,
1.13522326393053E+018,"Das Grundgesetz wurde 1949 verkündet aus dem Resultat des 1.&amp;2. Weltkriegs in dem die Juden aufs brutalste vernichtet wurden. Die Zeit des bösen hat genauso angefangen, Schritt für Schritt systematisches Feindbild aufgebaut!\n@SeyranAtes\n#NichOhneMeinKopftuch",,,,,,,,,
1.13521849210442E+018,"Gestern waren es die Juden, heute die Muslime!\n\nBricht etwa ein neues Zeitalter an? The next 1946 🤔\n\n#NichtOhneMeinKopftuch NichtOhneMeinKopftuch",,,,,,,,,
1.13521848872387E+018,Damals juden heute wir Muslime \n#NichOhneMeinKopftuch,,,,,,,,,
1.13513573960643E+018,"Stellt Euch mal vor,das wären paläst. Besatzungssoldaten vor der Klagemauer die betende Juden mit Tränengas angreifen. @SPIEGELONLINE @faznet @ARDTelAviv hätten daraus einen Brennpunkt gemacht,hier aber ist es nicht mal eine Randnotiz! #Al_Alqsa #Jerusalem https://t.co/NwJJgqQtYI",,,,,,,,,
1.13482041946114E+018,"Tausende demonstrieren für die Vertreibung der Juden aus Jerusalem und Vernichtung Israels. Hisbollah u Nasrallah werden gefeiert. Weil Dtl. die Hisbollah nicht als Terrororganisation einstuft, darf sie weiter Spenden sammeln und Propaganda betreiben. Das muss ein Ende haben.",,,,,,,,,
1.13473689284554E+018,"»Nur wenn Juden in Deutschland vollkommen zu Hause sind, ist diese Republik vollkommen bei sich.« Bundespräsident Frank‐Walter Steinmeier https://t.co/CxfKISHLkw",,,,,,,,,
1.13353140225787E+018,"@MiriamOzen Die Juden sollten gezielt die Moslems aufrufen, zur Solidarität ein Tag die Kippa zu tragen oder exakte Herkunftsstatistiken bei Antisemitismus fordern. Sonst bringt diese Aktion ausser Schaumschlägerei nichts.",,,,,,,,,
1.13232421467186E+018,"2019.\n\nDer Beauftragte der deutschen Regierung sagt Juden, sie sollen hier öffentlich keine #Kippa mehr tragen.\n\nSondersendungen? Keine.\n\nWas wird getan? Nichts.\n\nEs werden sogar Täter geschützt.\n\nUnfassbar. Nichts gelernt.\n\n#Antisemitismus #Europawahl2019\nhttps://t.co/BVO34ztNY0",,,,,,,,,
1.13217620563195E+018,Antisemitismusbeauftragter warnt Juden vor Tragen der Kippa https://t.co/BZC5wQR4oF https://t.co/c1O346IOmA,,,,,,,,,
1.13206784554904E+018,Antisemitismusbeauftragter warnt Juden vor Tragen der Kippa  https://t.co/YY5pqFL5rO,,,,,,,,,
1.13117109271291E+018,"Eine Neonazi-Partei nimmt offen Bezug auf den Vernichtungsantisemitismus, dem Millionen Juden zum Opfer fielen. Ein deutsches Gericht sagt, das sei Meinungsfreiheit. Es ist erschütternd. Wir brauchen im Bereich der Justiz dringend Fortbildung und Aufklärung gegen #Antisemitismus. https://t.co/PC7t66llz4",,,,,,,,,
1.13099322361326E+018,@Tagesspiegel hat die Sozialdemokratie in Europa 6 Millionen Juden ermordet? Denkt doch mal nach ihr verkommenen Aersche. Ihr rechten haesslichen Fascho-Schweine.,,,,,,,,,
1.13009584261717E+018,"@Ruki48397567 @Dianaownz100 @larsklingbeil Die Behauptung, die AfD seien Opfer wie einst die Juden, ist vollkommen indiskutabel. Sie samt ihrer Vorfeldtruppen sind Täter, nicht Opfer.",,,,,,,,,
1.13006612303732E+018,Muslimische Albaner retten Juden während des Holocaust #Ausstellung online https://t.co/rSmaI8ArEv https://t.co/PHUuRVJuHT,,,,,,,,,
1.12985912407278E+018,"Wer laut FPÖ schuld am Ende der Regierung ist: Attraktive Frauen, Lügenpresse, die Juden.\n\nWer nicht schuld ist: Grenzkorrupte FPÖ-Politiker",,,,,,,,,
1.1292767171373E+018,Was sagt das über zu seinen angeleitetem gelebten Charakter❓\n✡️Bei Juden sind die bevorzugten Vornamen: Mose - Aron - Samuel - David. https://t.co/wMIsmKYf6r,,,,,,,,,
1.12909077185505E+018,Springer-Verlagschef Döpfner mit dem Preis des Zentralrats der Juden  ausgezeichnet - na dann auf weitere UNABHÄNGIGE Berichterstattung aus  dem Nahen Osten 😂😂😂,,,,,,,,,
1.12837187726363E+018,"@k_edtstadler deine Gesinnungsgenossen haben die Juden ermordet, weil sie ihnen vorgeworfen haben, dass sie Jesus ans Kreuz genagelt haben.\nWenn man schon kan Funken Anstand und Hirn erwarten kann - wie wäre es wenigstens mit ein Quentchen Bildung? Lass einfach an 10jährigen für dich twittern",,,,,,,,,
1.12836140689673E+018,"@Wunderl97628159 Dazu muss man wissen, dass z. B. Straftaten von Muslimen gegen Juden oft oder gar immer als rechte Straftat gewertet werden. Ich habe sogar mehrere Polizei-Pressestellen deshalb angeschrieben und mir das bestätigen lassen. Ich denke mal, dass das dann generell so gehandhabt wird. https://t.co/R51UUBT1Zz",,,,,,,,,
1.12782164862165E+018,"Gegen das Vergessen!\n\nWie sich Bilder auf Rechtsaußen gleichen:\nDamals waren es Juden, heute sind es Muslime, dann Minderheiten, dann Behinderte. Und vielleicht auch bald schon wieder Juden.\n\nhttps://t.co/tOHIt53i3n",,,,,,,,,
1.12760101148346E+018,"#Europa, 2019. Syrische 'Flüchtlinge' zerschlagen die Scheiben jüdischer Restaurants in Amsterdam. Juden wagen es vor ihren Synagogen nicht mehr, mit Kippa als jüdisch erkennbar zu sein. So unfassbar. #Antisemitismus #Islamismus #Pogrome #Nazis #Faschismus\nhttps://t.co/1g4ejCbMtA",,,,,,,,,
1.12721045885811E+018,Radikale antisemitische Araber versuchen mitten in #Berlin einen Juden zu ermorden. Dit is Berlin! https://t.co/1mlbcRc0Ky,,,,,,,,,
1.12572031113414E+018,"Die Juden schützen sich zu gut, da müsste doch was zu machen sein, unerträglicher Zustand! https://t.co/9di2gboRED",,,,,,,,,
1.12570466723155E+018,"#AfD-Wahlkämpfer bezeichnen sich als ""Juden von heute"" und werfen offenkundig ihre eigenen Materialen vom Tisch, den sie danach fachkundig auseinandernehmen - um dann bei der #Polizei Gegendemonstranten zu beschuldigen. #fellbach https://t.co/V40Swm1Dq2",,,,,,,,,
1.12497215761906E+018,"@LinkeZeitung @AliCologne Erst seit die Juden dort sind,ist die karge Landschaft aufgeblüht,Infrastruktur usw.bessere Straßen usw.Beide Seiten geben sich die Klinke in die Hand",,,,,,,,,
1.12486715113789E+018,"Kommentar Report zum Antisemitismus: Deutschland, kein Ort für Juden? - Was ist los in Deutschland, dass sich Juden hier fürchten müssen? Ein Rechtsstaat hat Möglichkeiten, Minderheiten im Land zu schützen. | Taz - https://t.co/fXywERMqCf &lt;p&gt;&lt;span class=""_1nb_ fwn fcg"" data ... https://t.co/Wr2pYjfJ9p",,,,,,,,,
1.12370070637088E+018,#andiesemtag 1943 wurden 2500 Juden von Thessaloniki nach Auschwizt-Birkenau deportiert. Im Zeitraum von nur sechs Monaten wurde fast die gesamte jüdische Gemeinde der Stadt ausgelöscht https://t.co/HGmcvaWrxP,,,,,,,,,
1.12263710300583E+018,"Trump schafft schlechtes Klima für Juden https://t.co/AaEOLaqyzy Der Antisemitismusbeauftragte der Bundesregierung, Felix Klein, hat nach dem Attentat in einer Synagoge in Kalifornien Donald Trump für ein verschärftes Klima in… https://t.co/25jBN7HlbU https://t.co/VsCDlz2KId",,,,,,,,,
